ots_id	source	target	stance	year	title	subtitle	text
OTS_20080831_OTS0057	1200000	2	1.0	2008	Steibl: ÖVP setzt nächsten Schritt zur Entlastung der Familien	Neue einkommensabhängige Variante des Kinderbetreuungsgeldes als Weiterentwicklung der bisherigen Kurzvariante - 80 Prozent vom durchschnittlichen Nettoeinkommen der letzten zwölf Monate	Wien, 31. August 2008 (ÖVP-PK) 'Die ÖVP setzt den nächsten Schritt zur Entlastung der Familien. Die heute von ÖVP-Staatsekretärin Marek präsentierte Weiterentwicklung des Kinderbetreuungsgeldes ist ein nächster Schritt zur Entlastung der Familien und zur besseren Vereinbarkeit von Familie und Beruf', so ÖVP-Familiensprecherin Ridi Steibl. Die neue einkommensabhängige Variante zum Kinderbetreuungsgeld ist eine Weiterentwicklung der bisherigen Kurzvariante des Kinderbetreuungsgeldes von 15+3 Monaten. 80 Prozent vom durchschnittlichen Nettoeinkommen, für zwölf Monate bzw. zwölf plus zwei Monate bei Inanspruchnahme durch beide Partner. Wobei mindestens 1.000 Euro und maximal 2.000 Euro ausbezahlt werden. 'Die ÖVP setzt konkrete Maßnahmen, um die Väterbeteiligung zu stärken und die Frauenbeschäftigung zu erleichtern', betont Steibl und weiter: 'Mit dieser Maßnahme macht die ÖVP Mut zum Kind. Die Entlastung der Familien ist und bleibt die oberste Prämisse der ÖVP-Familienpolitik.' ****  
OTS_20060821_OTS0060	1100000	0	-1.0	2006	"Schanigärten - SP-Kerry: ""Regelung der grünen Bezirksvorstehung begünstigt einige wenige Lokalbetreiber"""	SPÖ-Josefstadt fordert transparente und einheitliche Genehmigungen für Schanigärten in Parkspuren	"Wien (SPW-K) - ""In der Josefstadt werden einige Schanigartenbetreiber von dem grünen Bezirksvorsteher offenbar bevorzugt behandelt. Während der Großteil der Lokalbesitzer ihre Schanigärten nur bis Ende August genehmigt bekommen haben, dürfen einige Auserwählte ihre Schanigärten bis in den September in den Parkspuren geöffnet halten"", kritisiert der Josefstädter SPÖ-Klubobmann Mag. Manfred Kerry die intransparente Vorgangsweise der Bezirksvorstehung.  "
OTS_20021022_OTS0143	1200000	0	-2.0	2002	Schüssel geht gelassen in den heutigen Hauptausschuss	FPÖ soll sich an Regierungsprogramm erinnern - Erweiterung echte Win-Win-Situation	"Wien, 22. Oktober 2002 (ÖVP-PD) ""Ich gehe in jeden Hauptausschuss gelassen, weil ich weiß, dass wir mit unserer Linie, die eine sehr österreichische und zugleich eine sehr europäische gute Position beinhaltet, voll auf der Linie des gemeinsamen Regierungsprogramms sind"", sagte heute, Dienstag, Bundeskanzler Dr. Wolfgang Schüssel bei einer Pressekonferenz in Wien. Diverse Anträge, die im Ausschuss gestellt würden, kenne er nicht. ""Der Hauptausschuss soll zunächst einmal über den Stand der Verhandlungen informiert werden"", so der Kanzler. ****  "
OTS_20080909_OTS0334	1200000	1	-1.0	2008	Missethon: Wer Rot-Blau und Rot-Grün verhindern will, muss am 28. September ÖVP wählen	Utl.: Österreich droht Koalition der Populisten oder linke Belastungskoalition - ÖVP steht für ehrliche Entlastung =	Wien, 09. September 2008 (ÖVP-PK) 'Wer Rot-Blau und Rot-Grün verhindern will, muss am 28. September die ÖVP wählen', so ÖVP-Generalsekretär Hannes Missethon zur TV-Konfrontation zwischen Grünen-Chef Van der Bellen und FPÖ-Chef Strache. ****  
OTS_20021030_OTS0114	1100000	3	-1.0	2002	"Sima zu Pestizid-Skandal: ""Sündenregister von Herbert Haupt wird täglich länger"""	Noch-Konsumentenschutzminister lässt KonsumentInnen im Regen stehen - gesetzliche Regelungen überfällig	"Wien (SK) ""Das Sündenregister des Noch-Konsumentenschutzministers Herbert Haupt wird täglich länger"", kommentiert SPÖ-Umweltsprecherin Ulli Sima die heute von der Umweltschutzorganisation GLOBAL 2000 publizierten alarmierenden Werte zur Pestizid-Belastung bei Weintrauben: ""Es ist unerträglich, wie Haupt sich von einem Lebensmittelskandal zum nächsten durchschwindelt, nicht reagiert und die KonsumentInnen völlig im Regen stehen lässt"", kritisiert Sima scharf. ****  "
OTS_20060822_OTS0103	1500000	0	-2.0	2006	BZÖ-Grosz: Bettlerkriminalität und Menschenhandel in Graz müssen effektiv bekämpft werden	Die Stadtpolitik darf nicht länger die Augen vor der Kriminalität verschließen	"Graz (OTS) - ""Dem Menschenhandel rund um die organisierte Bettlerkriminalität in Graz gehört endlich das Handwerk gelegt. Die Grazer Stadtpolitiker müssen ihre ideologischen Scheuklappen abnehmen und der gefährlichen Realität in Graz ins Auge sehen. Bis heute haben es weder Bürgermeister Nagl und Vize Ferk noch ihre Seelenverwandten von KPÖ und Grünen geschafft, hier Lösungen vorzulegen. Wir fordern daher einmal mehr die sofortige Umsetzung des Bettlerverbotes nach Fürstenfelder Vorbild. Die heutigen Aussagen des Wiener Polizei-Oberstleutnant Schinnerl und von Josef Lipp von der steirischen Kriminalpolizei belegen einmal mehr, wie notwendig hier ein rasches Einschreiten ist. Diese Vorgänge der letzten Wochen in Wien und in Graz sind entlarvend. Wir haben bereits vor mehr als einem Monat Anzeige wegen organisierten Menschenhandel bei der Staatsanwaltschaft Graz eingebracht. Die Staatsanwaltschaft sollte hier umgehend eine Sonderkommission errichten. Wir verlangen hier ein hartes Durchgreifen"", so der steirische BZÖ-Chef Gerald Grosz am Dienstag in Graz.  "
OTS_20080904_OTS0207	1300000	0	-1.0	2008	Kickl: ÖVP-Neugebauer bei Hacklerregelung unglaubwürdig	Nur unbefristete Hacklerregelung garantiert Planungssicherheit für die Menschen	"Wien (OTS) - ""Die aktuellen Aussagen der ÖVP zur Hacklerregelung sind mehr als unglaubwürdig"", erklärte heute FPÖ-Generalsekretär und Arbeitnehmersprecher NAbg. Herbert Kickl zu den Aussagen von ÖAAB-Chef Fritz Neugebauer. Hier handle es sich im Grunde wieder einmal um eines der berühmten taktischen Manöver der ÖVP, um vor der Wahl bei diesem Thema noch einmal die Kurve zu kratzen.  "
OTS_20060909_OTS0038	1200000	4	-1.0	2006	Seniorenbund lehnt links-grüne Idee eines Grundeinkommens ohne Leistung ab	"Generalsekretär Becker: ""Eine Beleidigung für Österreichs 2 Millionen Pensionisten!"""	"Wien (OTS) - Gegen die im heutigen Mittagsjournal des ORF-Radio von der Wiener Grünen Vassilakou und zuvor von Grünen-Chef Van der Bellen im ORF-Fernsehen geäußerten Idee eines ""Grundeinkommens"" für alle findet der Österreichische Seniorenbund klare Worte..  "
OTS_20080915_OTS0177	1300000	1	-1.0	2008	"Haimbuchner: ""Setzt sich Darabos in den Kosovo ab?"""	FPÖ empört über Missachtung der parlamentarischen Kontrolle durch Verteidigungsminister	"Wien (OTS) - ""Verteidigungsminister Darabos bedient sich anscheinend der selben Methoden, wie es das Parlament schon von den Auskunftspersonen, die zu Untersuchungsausschüssen geladen wurden, her kennt, in Bezug auf den Rechungshofausschuss. Just am 18. September, wo der Rechungshofausschuss stattfinden wird, reist Darabos zu einem Besuch in den Kosovo ab. Somit kann der Rechnungshofbericht zum Vergleich mit der Eurofighter GmbH entweder nur ohne Darabos diskutiert werden oder erst nach der Wahl. Der Verdacht liegt nahe, dass Darabos den Termin absichtlich gewählt hat, um der Diskussion im Ausschuss über seinen katastrophalen Vergleich zu entgehen"", sagte heute FPÖ-NAbg Dr. Manfred Haimbuchner.  "
OTS_20060914_OTS0259	1200000	2	1.0	2006	"Khol: ""Gertrude Aubauer garantiert starke Seniorenvertretung im Parlament"""	Senioren-Kandidatin ganz vorne an 5. Stelle der ÖVP-Bundesliste	"Michaelbeuern (OTS) - ""Die österreichischen Seniorinnen und Senioren werden im nächsten Parlament eine gewichtige Stimme haben: Mit der Kandidatur von Mag. Gertrude Aubauer übernimmt eine charismatische und engagierte Frau diesen wichtigen Posten"", sagte Seniorenbundobmann Nationalratspräsident Dr. Andreas Khol auf dem Bezirkswandertag in Michaelbeuern vor über 400 Salzburger Senioren. Die bekannte ORF-Journalistin steht an 5. Stelle auf der Bundesliste der ÖVP, und wird somit nach der Wahl die bisherige, sehr erfolgreiche Senioren-Abgeordnete, Bundesobmann-Stellvertreterin NR Ingrid Turkovic-Wendl ablösen. Khol: ""Ich möchte Ingrid Turkovic-Wendl für die vielen Jahre ausgezeichneter Arbeit für Österreichs Seniorinnen und Senioren ganz herzlich danken, und ich freue mich bereits sehr auf die Zusammenarbeit mit Gertrude Aubauer.""  "
OTS_20080908_OTS0150	1300000	3	1.0	2008	Neubauer: Inhaltslose Kritik am FPÖ-Pflegesystem	Erneut Gedankenloses von ÖVP-Seniorenbund Generalsekretär Heinz Becker	Wien (OTS) - Wie schon Ingrid Korosec, Landesvorsitzende des Wiener Seniorenbundes, wurde in der Vergangenheit auch Fritz Hecke, Bundesobmann-Stellvertreter des Seniorenbundes, von NAbg Norbert Hofer als Kopierer ertappt. Beispielsweise bei >Pensionserhöhungen ohne Wartezeit< und >Abschaffung des Pensionssicherungsbeitrages bei allen Beamten-Pensionen, zumindest bis zur Höhe der ASVG-Höchstpension<. Das freiheitliche Programm scheint für die ÖVP als Plagiatsvorlage in Sachen Senioren, Gesundheit und Pflege zu dienen, so heute FPÖ-Seniorensprecher NAbg Werner Neubauer.  
OTS_20060914_OTS0333	1100000	2	0.0	2006	"Gusenbauer: Flöttl-Inszenierung wird zu ""ÖVP-Watergate"""	SPÖ fordert Transparenz nach britischem Modell	"Wien (SK) - ""In den letzten zwei Tagen haben sich zwei Dinge klar herausgestellt: Es hat keinerlei Parteienfinanzierung der SPÖ durch Wolfgang Flöttl gegeben. Das war nach 48 Stunden enormer Inszenierung klar gestellt"", betonte SPÖ-Vorsitzender Alfred Gusenbauer am Donnerstag in der TV-Konfrontation mit Grünen-Chef Alexander Van der Bellen. Vor der Wahl finde eine Inszenierung bisher ungekannten Ausmaßes statt, hinter der ganz klar die ÖVP stehe. ""Das wird das 'Watergate der ÖVP', denn nie zuvor wurde in so einer starken Form versucht, die Wahlauseinandersetzung zu manipulieren und so nicht über die wichtigen Themen der Menschen diskutieren zu müssen"", so Gusenbauer. Dies gehe auch an die Substanz des österreichischen Rechtsstaates, was hier von der ÖVP gemacht wurde. Gusenbauer forderte auch eine Transparenz der Parteifinanzen und der Finanzen der Abgeordneten nach britischem Vorbild. ""Dafür liegt seit fünf Jahren ein Entwurf für ein Verfassungsgesetz von uns im Parlament. Passiert ist nichts"", so die Kritik Gusenbauers. ****  "
OTS_20021102_OTS0012	1100000	2	-1.0	2002	"Jarolim: ""Schüssel hat erkannt: Wer nichts zu sagen hat, soll auch nichts sagen!"""	Harsche Kritik an der Innen- und Justizpolitik der schwarzblauen Bundesregierung	"Wien (SPW) In einer offenen Diskussion beim Polit-Talk im Café Container am Freitag abend stellte sich Hannes Jarolim, SPÖ-Justizsprecher, den Anliegen zahlreicher interessierter TeilnehmerInnen. Angesprochen auf die Justiz- und Innenpolitik der schwarzblauen Regierung, kritisierte Jarolim, dass Bundeskanzler Schüssel zu zentralen Themen im Interesse Österreichs nicht Stellung beziehe. Als Beispiel führte Jarolim an, dass Justizminister Böhmdorfer durch seine Intervention bei seinem deutschen Amtskollegen für den inhaftierten, FPÖ-nahen Frächter Kralowetz dem Ansehen Österreichs Schaden zugefügt hätte.. Er sei auch darüber bestürzt, dass Innenminister Strasser in einer Demokratie im Herzen Europas erhebliche Auffälligkeiten am rechtsextremen Rand nicht veröffentliche, so Jarolim. Eigentlich sei das eine demokratiepolitische Selbstverständlichkeit, denn die Öffentlichkeit hätte ein Recht auf Information. Auch in diesem Zusammenhang stellte Jarolim das Schweigen von Bundeskanzler Schüssel fest:""Schüssel hat erkannt: Wer nichts zu sagen hat, soll auch nichts sagen. Dieses Motto hat er konsequent durchgezogen."" ****  "
OTS_20021023_OTS0146	1100000	2	-1.0	2002	Bures: Schüssel preist Team ohne Zukunft an	"""Ferrero-Waldner war charmant, aber heillos überfordert"""	"Wien (SK) ""Wolfgang Schüssel wird in den nächsten Wochen offensichtlich seinen enormen Ehrgeiz einsetzen, um den Wählern sein Team ohne Zukunft anzupreisen"", stellte SPÖ-Bundesgeschäftsführerin Doris Bures am Mittwoch fest. Schüssels altes Team habe seine Chancen jedoch bereits gehabt. Außenministerin Ferrero-Waldner, ""die Schüssel heute als Zukunftsmodell verkaufen wollte"", habe zwar ein freundliches Lächeln und charmantes Auftreten, fachlich sei sie im Außenressort jedoch weit überfordert, sagte Bures gegenüber dem Pressedienst der SPÖ. Die Außenpolitik der vergangenen zweieinhalb Jahre habe Österreichs Ansehen nicht gerade verbessert und sei von peinlichen Pannen gekennzeichnet gewesen. Für Österreich wäre es darum gut, ""wenn jetzt ein erfahrener und international angesehener Diplomat wie Wolfgang Petritsch die außenpolitischen Agenden übernehmen würde"", so Bures. ****  "
OTS_20060910_OTS0052	1200000	4	-1.0	2006	Kopf: Gute Politik macht Grüne Energiewende überflüssig  	Österreichs Umwelt- und Energiepolitik hervorragend - Energiestiftung wird gute Position noch weiter verbessern	"Wien, 10. September 2006 (ÖVP-PK) ""Anstatt sich um Fakten zu bemühen, negiert Grünen-Vize-Chefin Eva Glawischnig die Tatsache, dass Österreich weltweit zu den Ländern mit der besten Lebensqualität mit intakter Natur und Umwelt zählt, sowie den EU-weit bereits heute vierthöchsten Anteil an erneuerbaren Energieträgern hat"", sagte ÖVP-Energie- und Umweltsprecher Wirtschaftsbund-Generalsekretär Karlheinz Kopf. ""Darüber hinaus wird Österreich mit Hilfe der von der ÖVP geplanten Energiestiftung in der Höhe von 500 Millionen Euro diese hervorragende Position Österreichs weiter ausbauen."" ****  "
OTS_20021031_OTS0148	1100000	1	1.0	2002	Bures: Mit der SPÖ wird es keine Abfangjäger geben	<no subtitle>	"Wien (SK) ""Die SPÖ wird keinen Cent für sündteure Abfangjäger ausgeben, egal um welches Fabrikat es sich dabei handelt"", stellte SPÖ-Bundesgeschäftsführerin Doris Bures am Donnerstag zu den Mutmaßungen von FPÖ-Wehrsprecher Jung fest. Das Geld, das Schwarz-Blau für Abfangjäger ausgeben möchte, wisse die SPÖ besser einzusetzen, ""nämlich für neue Arbeitsplätze, gerechte Pensionen und eine erstklassige medizinische Versorgung für alle Menschen"", so die SPÖ-Bundesgeschäftsführerin gegenüber dem Pressedienst der SPÖ. **** (Schluss) ml  "
OTS_20021112_OTS0256	1100000	2	-1.0	2002	Silhavy: Rauch-Kallat ist stolz auf Arbeitslosenrekord	<no subtitle>	"Wien (SK) ""Über die Realitätsverweigerung bei der ÖVP kann man sich eigentlich nur noch wundern"", sagte SPÖ-Sozialsprecherin Heidrun Silhavy zur erfreuten Reaktion von VP-Generalsekretärin Rauch-Kallat auf den überaus kritischen EU-Kommissionsbericht zum Arbeitsmarkt. Die Kommission stellt unter anderem fest, dass Österreich das NAP-Ziel wahrscheinlich verfehlen werde, dass kein strategischer Ansatz in der Arbeitsmarktpolitik erkennbar ist, für Jüngere gebe es weniger Maßnahmen als früher und es gebe keine Verbesserungen für ältere Arbeitnehmer. Silhavy hält die Freude bei der ÖVP angesichts aktueller Rekordwerte bei der Arbeitslosigkeit für unangebracht. ****  "
OTS_20060924_OTS0056	1100000	0	0.0	2006	Cap: Das BAWAG-Netzwerk hat dicke schwarze Knoten	Taus und Schüssel sollen im Unterausschuss aussagen	"Wien (SK) - ""Vor lauter schwarzen Knoten wird man das Rote im BAWAG-Netzwerk bald nicht mehr sehen im, es gibt von Tag zu Tag immer mehr schwarze Knoten"", so der gf. SPÖ-Klubobmann Josef Cap am Sonntag in einer Pressekonferenz, in der die Bulgarien-Reise von Bundeskanzler Schüssel im Jahr 2003 thematisiert wurde. ÖVP-Klubobmann Molterer sei es in der heutigen ORF-""Pressestunde"" überhaupt nicht gelungen, Klarheit über die Schüssel-Reise mit Schlaff, Taus und Elsner zu schaffen, so Cap. Schüssel habe sich zu einem Privatflug einladen lassen, um ein dubioses Zwischengeschäft zu feiern, bei dem Taus, Schlaff und Co. 400 Millionen Euro lukriert haben. ""Im Nachhinein werde das mit einer Bösendorfer-Geschenk-Aktion verkauft"", kritisierte Cap. Er forderte die Vorladung von Taus und Schüssel vor den ständigen Unterausschuss des Rechnungshofausschusses. ****  "
OTS_20080925_OTS0138	1100000	2	-1.0	2008	Silhavy: Molterer plant bildungs- und wirtschaftsfeindliche Computer-Steuer	Rundfunkgebühren für Computer würden Kosten für PC-Nutzer verdoppeln bis verdreifachen	"Wien (SK) - Entschieden lehnt Medienministerin Heidrun Silhavy den Plan von Finanzminister Molterer ab, Rundfunkgebühren für Computer und damit eine Computer-Steuer einzuführen: ""Mit GIS-Gebühren würde sich der Preis für einen Computer - auf die Lebensdauer gerechnet - verdreifachen. Ein PC mit Internetzugang ist heute eine notwendige Ressource zum Zugang zu Bildung, ein Studium ohne PC nahezu undenkbar. Molterer will auf diesem Weg offenbar die gestern abgeschafften Studiengebühren wieder einführen und eine soziale Barriere schaffen"", kritisiert Silhavy am Donnerstag. ****  "
OTS_20170912_OTS0052	2400000	0	-2.0	2017	Aviso: NEOS PK: „Perspektivenwechsel für Tirol: Mutige Politik für unser gemeinsames Europa“, 13. September, 14 Uhr	Mit Johannes Margreiter, NEOS Tirol Kandidat und Irmgard Griss, Allianz-Partnerin	Wien (OTS) - Unser gemeinsames Europa ist zu wichtig, als das damit verantwortungslos Wahlkampf betrieben wird. Anstatt nationaler Alleingänge stehen NEOS und ihre Allianz-Partnerin Irmgard Griss für ein starkes Europa. Gerade Tirol hat vom EU-Beitritt Österreichs und der offenen Grenze zu Südtirol profitiert. Irmgard Griss und Johannes Margreiter betrachten morgen um 14 Uhr in der NEOSphäre Tirol das wichtige Thema Europa für Österreich und für die Tirolerinnen und Tiroler.. 
OTS_20171006_OTS0024	1200000	2	1.0	2017	Gedächtnisprotokoll des Sprechers von Sebastian Kurz über das Gespräch mit Peter Puller	<no subtitle>	Wien (OTS) - Der Pressedienst der Volkspartei veröffentlicht das Gedächtnisprotokoll des Sprechers von Sebastian Kurz über das Gespräch mit Peter Puller.
OTS_20060925_OTS0124	1100000	2	-1.0	2006	Cap fordert von Molterer Termin für Rechnungshof-Unterausschuss noch vor der Wahl	Schüssel, Taus und Grasser sollen Hintergründe des MobilTel-Deals aufklären	Wien (SK) - ÖVP-Klubobmann Molterer soll dafür sorgen, dass es noch vor der Wahl zur angekündigten Sitzung des ständigen Rechnungshof-Unterausschusses kommt und dass dabei ÖVP-Obmann Schüssel, Ex-ÖVP-Obmann Taus und Finanzminister Grasser über die Hintergründe der Bulgarienreise Schüssels und des MobilTel-Deals aussagen. Nachdem die ÖVP zunächst ganz begierig darauf war, noch rasch vor der Wahl eine Sitzung des Rechnungshof-Untersuchungsausschusses zu veranstalten, herrscht seit Bekanntwerden der Schüssel-Elsner-Taus-Reise nach Sofia plötzlich Funkstille, so Cap Montag gegenüber dem Pressedienst der SPÖ. ****  
